order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct
OI0004975,O002796,P0016,1,76.36,48.46,0.1
OI0004976,O002797,P0006,1,149.69,116.74,0.05
OI0004977,O002797,P0074,2,96.73,60.48,0.0
OI0004978,O002798,P0022,1,125.45,109.16,0.15
OI0004979,O002798,P0001,2,88.65,51.81,0.15
OI0004980,O002799,P0073,1,60.8,36.73,0.15
OI0004981,O002799,P0007,1,185.79,152.42,0.1
OI0004982,O002800,P0044,1,49.35,31.55,0.1
OI0004983,O002801,P0051,1,29.74,29.11,0.25
OI0004984,O002802,P0059,1,40.75,25.49,0.05
OI0004985,O002803,P0001,1,99.08,51.81,0.05
OI0004986,O002804,P0007,1,185.79,152.42,0.1
OI0004987,O002805,P0035,2,89.95,66.64,0.0
OI0004988,O002806,P0068,3,158.13,110.79,0.1
OI0004989,O002807,P0024,1,12.99,8.09,0.2
OI0004990,O002807,P0033,1,18.87,12.65,0.2
OI0004991,O002808,P0017,3,105.6,82.59,0.05
OI0004992,O002808,P0043,1,77.74,46.28,0.05
OI0004993,O002809,P0050,1,44.09,25.09,0.0
OI0004994,O002810,P0041,1,114.43,78.99,0.0
OI0004995,O002811,P0040,2,22.08,14.74,0.1
OI0004996,O002812,P0003,1,132.08,63.03,0.0
OI0004997,O002813,P0034,1,32.71,16.84,0.0
OI0004998,O002813,P0022,2,147.59,109.16,0.0
OI0004999,O002813,P0010,1,56.44,30.66,0.0
OI0005000,O002814,P0014,1,85.21,64.13,0.05
OI0005001,O002815,P0069,1,73.11,55.28,0.05
OI0005002,O002815,P0070,2,45.12,25.41,0.0
OI0005003,O002816,P0014,1,89.69,64.13,0.0
OI0005004,O002817,P0047,1,110.54,81.25,0.0
OI0005005,O002817,P0014,1,89.69,64.13,0.0
OI0005006,O002817,P0061,1,74.74,55.47,0.1
OI0005007,O002817,P0072,1,96.78,62.1,0.05
OI0005008,O002818,P0072,1,91.68,62.1,0.1
OI0005009,O002819,P0040,1,24.53,14.74,0.0
OI0005010,O002819,P0017,1,111.16,82.59,0.0
OI0005011,O002819,P0044,1,54.83,31.55,0.0
OI0005012,O002820,P0006,1,157.57,116.74,0.0
OI0005013,O002821,P0040,1,24.53,14.74,0.0
OI0005014,O002822,P0073,1,71.53,36.73,0.0
OI0005015,O002822,P0044,1,54.83,31.55,0.0
OI0005016,O002823,P0055,2,22.14,12.54,0.05
OI0005017,O002824,P0010,1,47.97,30.66,0.15
OI0005018,O002824,P0046,2,37.25,26.25,0.15
OI0005019,O002824,P0050,2,37.48,25.09,0.15
OI0005020,O002825,P0047,1,105.01,81.25,0.05
OI0005021,O002825,P0042,1,102.74,82.37,0.1
OI0005022,O002826,P0054,1,83.82,48.25,0.05
OI0005023,O002826,P0057,1,87.95,58.0,0.0
OI0005024,O002826,P0037,2,74.92,40.01,0.0
OI0005025,O002827,P0020,1,59.0,32.72,0.0
OI0005026,O002828,P0028,1,149.26,100.65,0.0
OI0005027,O002828,P0057,1,87.95,58.0,0.0
OI0005028,O002829,P0012,1,131.71,84.41,0.0
OI0005029,O002829,P0070,1,45.12,25.41,0.0
OI0005030,O002829,P0009,1,97.24,74.24,0.1
OI0005031,O002830,P0007,1,175.47,152.42,0.15
OI0005032,O002830,P0031,1,109.1,75.58,0.0
OI0005033,O002831,P0001,1,104.29,51.81,0.0
OI0005034,O002831,P0051,2,35.68,29.11,0.1
OI0005035,O002832,P0032,2,94.78,46.41,0.05
OI0005036,O002833,P0030,2,103.51,81.4,0.05
OI0005037,O002833,P0052,2,59.77,36.46,0.1
OI0005038,O002834,P0035,1,89.95,66.64,0.0
OI0005039,O002834,P0020,1,59.0,32.72,0.0
OI0005040,O002835,P0050,1,37.48,25.09,0.15
OI0005041,O002836,P0011,1,72.95,57.2,0.15
OI0005042,O002836,P0072,2,86.59,62.1,0.15
OI0005043,O002837,P0024,3,16.24,8.09,0.0
OI0005044,O002837,P0002,2,147.64,116.2,0.05
OI0005045,O002837,P0026,1,83.69,62.24,0.0
OI0005046,O002837,P0011,1,85.82,57.2,0.0
OI0005047,O002838,P0014,1,89.69,64.13,0.0
OI0005048,O002838,P0051,1,39.65,29.11,0.0
OI0005049,O002839,P0039,2,31.9,25.98,0.15
OI0005050,O002839,P0002,1,139.87,116.2,0.1
OI0005051,O002840,P0060,1,69.36,44.27,0.1
OI0005052,O002841,P0063,1,31.16,25.63,0.1
OI0005053,O002842,P0051,1,39.65,29.11,0.0
OI0005054,O002842,P0015,1,76.81,42.62,0.1
OI0005055,O002843,P0024,4,16.24,8.09,0.0
OI0005056,O002843,P0042,2,114.15,82.37,0.0
OI0005057,O002843,P0012,1,131.71,84.41,0.0
OI0005058,O002844,P0010,1,50.8,30.66,0.1
OI0005059,O002844,P0055,2,20.97,12.54,0.1
OI0005060,O002844,P0059,2,38.61,25.49,0.1
OI0005061,O002844,P0027,3,74.57,55.24,0.1
OI0005062,O002845,P0005,3,28.46,26.57,0.25
OI0005063,O002845,P0026,1,62.77,62.24,0.25
OI0005064,O002845,P0041,1,85.82,78.99,0.25
OI0005065,O002846,P0080,1,88.05,56.96,0.05
OI0005066,O002847,P0012,1,125.12,84.41,0.05
OI0005067,O002847,P0043,1,81.83,46.28,0.0
OI0005068,O002848,P0002,1,139.87,116.2,0.1
OI0005069,O002849,P0061,1,78.9,55.47,0.05
OI0005070,O002849,P0044,1,43.86,31.55,0.2
OI0005071,O002849,P0066,1,52.12,36.04,0.15
OI0005072,O002850,P0052,1,59.77,36.46,0.1
OI0005073,O002850,P0013,1,73.01,43.55,0.1
OI0005074,O002850,P0048,1,72.22,58.89,0.1
OI0005075,O002851,P0038,2,21.05,12.04,0.15
OI0005076,O002852,P0040,1,20.85,14.74,0.15
OI0005077,O002852,P0078,1,89.77,62.62,0.15
OI0005078,O002853,P0035,1,89.95,66.64,0.0
OI0005079,O002854,P0016,1,84.84,48.46,0.0
OI0005080,O002854,P0033,1,22.41,12.65,0.05
OI0005081,O002855,P0070,2,40.61,25.41,0.1
OI0005082,O002856,P0079,2,36.45,24.3,0.05
OI0005083,O002857,P0033,1,20.05,12.65,0.15
OI0005084,O002858,P0031,1,98.19,75.58,0.1
OI0005085,O002859,P0068,1,175.7,110.79,0.0
OI0005086,O002860,P0042,2,102.74,82.37,0.1
OI0005087,O002860,P0048,1,72.22,58.89,0.1
OI0005088,O002860,P0074,1,96.73,60.48,0.0
OI0005089,O002860,P0058,1,16.1,9.26,0.0
OI0005090,O002861,P0012,1,118.54,84.41,0.1
OI0005091,O002861,P0047,1,110.54,81.25,0.0
OI0005092,O002861,P0053,1,19.4,13.07,0.0
OI0005093,O002862,P0032,2,89.79,46.41,0.1
OI0005094,O002862,P0015,1,85.34,42.62,0.0
OI0005095,O002863,P0061,2,74.74,55.47,0.1
OI0005096,O002864,P0040,2,18.4,14.74,0.25
OI0005097,O002865,P0048,1,68.2,58.89,0.15
OI0005098,O002866,P0052,1,63.09,36.46,0.05
OI0005099,O002867,P0078,4,89.77,62.62,0.15
OI0005100,O002867,P0051,1,35.68,29.11,0.1
OI0005101,O002867,P0054,1,88.23,48.25,0.0
OI0005102,O002868,P0018,2,106.9,67.11,0.0
OI0005103,O002869,P0040,2,24.53,14.74,0.0
OI0005104,O002870,P0076,2,83.34,69.15,0.15
OI0005105,O002871,P0073,1,71.53,36.73,0.0
OI0005106,O002871,P0060,1,73.22,44.27,0.05
OI0005107,O002871,P0066,1,58.25,36.04,0.05
OI0005108,O002872,P0021,1,141.46,102.9,0.0
OI0005109,O002873,P0041,1,108.71,78.99,0.05
OI0005110,O002873,P0040,2,22.08,14.74,0.1
OI0005111,O002874,P0033,1,23.59,12.65,0.0
OI0005112,O002875,P0039,1,33.78,25.98,0.1
OI0005113,O002876,P0054,1,88.23,48.25,0.0
OI0005114,O002876,P0019,1,90.32,70.31,0.1
OI0005115,O002877,P0042,1,97.03,82.37,0.15
OI0005116,O002878,P0012,2,111.95,84.41,0.15
OI0005117,O002879,P0062,2,55.57,38.11,0.05
OI0005118,O002879,P0055,1,23.3,12.54,0.0
OI0005119,O002880,P0070,4,45.12,25.41,0.0
OI0005120,O002881,P0034,1,31.07,16.84,0.05
OI0005121,O002882,P0056,1,73.1,51.66,0.1
OI0005122,O002883,P0044,1,49.35,31.55,0.1
OI0005123,O002883,P0057,2,79.16,58.0,0.1
OI0005124,O002883,P0073,2,64.38,36.73,0.1
OI0005125,O002884,P0043,3,73.65,46.28,0.1
OI0005126,O002884,P0036,1,25.07,19.51,0.1
OI0005127,O002885,P0021,1,127.31,102.9,0.1
OI0005128,O002885,P0077,2,79.48,61.98,0.05
OI0005129,O002886,P0064,1,53.06,32.56,0.2
OI0005130,O002886,P0072,1,81.5,62.1,0.2
OI0005131,O002886,P0051,3,31.72,29.11,0.2
OI0005132,O002886,P0029,1,117.87,78.17,0.2
OI0005133,O002887,P0021,1,127.31,102.9,0.1
OI0005134,O002887,P0062,2,52.64,38.11,0.1
OI0005135,O002888,P0015,1,81.07,42.62,0.05
OI0005136,O002889,P0011,4,85.82,57.2,0.0
OI0005137,O002889,P0002,1,155.41,116.2,0.0
OI0005138,O002890,P0007,1,175.47,152.42,0.15
OI0005139,O002890,P0001,2,93.86,51.81,0.1
OI0005140,O002891,P0024,2,16.24,8.09,0.0
OI0005141,O002892,P0003,2,112.27,63.03,0.15
OI0005142,O002893,P0067,1,40.49,20.06,0.0
OI0005143,O002893,P0026,2,83.69,62.24,0.0
OI0005144,O002893,P0049,3,40.79,25.17,0.1
OI0005145,O002893,P0040,2,22.08,14.74,0.1
OI0005146,O002894,P0061,1,83.05,55.47,0.0
OI0005147,O002895,P0040,1,22.08,14.74,0.1
OI0005148,O002895,P0015,1,76.81,42.62,0.1
OI0005149,O002896,P0012,1,105.37,84.41,0.2
OI0005150,O002896,P0056,1,64.98,51.66,0.2
OI0005151,O002896,P0069,3,61.57,55.28,0.2
OI0005152,O002897,P0061,2,74.74,55.47,0.1
OI0005153,O002897,P0001,1,93.86,51.81,0.1
OI0005154,O002898,P0036,1,25.06,19.51,0.1
OI0005155,O002898,P0054,1,88.23,48.25,0.0
OI0005156,O002898,P0062,2,58.49,38.11,0.0
OI0005157,O002898,P0009,1,108.05,74.24,0.0
OI0005158,O002899,P0072,1,91.68,62.1,0.1
OI0005159,O002900,P0046,2,37.25,26.25,0.15
OI0005160,O002900,P0073,1,57.22,36.73,0.2
OI0005161,O002901,P0058,1,16.1,9.26,0.0
OI0005162,O002901,P0011,1,85.82,57.2,0.0
OI0005163,O002902,P0054,1,66.17,48.25,0.25
OI0005164,O002903,P0052,1,66.41,36.46,0.0
OI0005165,O002904,P0036,1,23.67,19.51,0.15
OI0005166,O002905,P0028,1,141.8,100.65,0.05
OI0005167,O002905,P0072,1,96.78,62.1,0.05
OI0005168,O002906,P0032,1,79.82,46.41,0.2
OI0005169,O002907,P0003,1,132.08,63.03,0.0
OI0005170,O002907,P0016,1,76.36,48.46,0.1
OI0005171,O002907,P0040,2,24.53,14.74,0.0
OI0005172,O002908,P0006,2,157.57,116.74,0.0
OI0005173,O002908,P0068,1,158.13,110.79,0.1
OI0005174,O002908,P0056,1,81.22,51.66,0.0
OI0005175,O002909,P0027,1,82.86,55.24,0.0
OI0005176,O002909,P0060,1,77.07,44.27,0.0
OI0005177,O002909,P0062,1,58.49,38.11,0.0
OI0005178,O002909,P0035,1,89.95,66.64,0.0
OI0005179,O002910,P0059,1,40.75,25.49,0.05
OI0005180,O002910,P0040,1,22.08,14.74,0.1
OI0005181,O002910,P0012,2,125.12,84.41,0.05
OI0005182,O002911,P0046,2,37.25,26.25,0.15
OI0005183,O002911,P0027,1,70.43,55.24,0.15
OI0005184,O002911,P0074,1,82.22,60.48,0.15
OI0005185,O002912,P0027,1,66.29,55.24,0.2
OI0005186,O002912,P0065,1,86.07,62.97,0.2
OI0005187,O002912,P0077,3,66.93,61.98,0.2
OI0005188,O002913,P0001,2,78.22,51.81,0.25
OI0005189,O002913,P0064,1,56.38,32.56,0.15
OI0005190,O002914,P0008,2,188.32,130.06,0.0
OI0005191,O002915,P0072,1,96.78,62.1,0.05
OI0005192,O002915,P0022,1,147.59,109.16,0.0
OI0005193,O002916,P0025,1,83.36,71.68,0.25
OI0005194,O002917,P0015,1,72.54,42.62,0.15
OI0005195,O002918,P0005,3,34.16,26.57,0.1
OI0005196,O002918,P0029,1,125.24,78.17,0.15
OI0005197,O002918,P0079,4,32.61,24.3,0.15
OI0005198,O002918,P0048,2,76.23,58.89,0.05
OI0005199,O002919,P0012,1,125.12,84.41,0.05
OI0005200,O002919,P0042,1,102.74,82.37,0.1
OI0005201,O002920,P0012,1,111.95,84.41,0.15
OI0005202,O002920,P0058,1,14.49,9.26,0.1
OI0005203,O002921,P0039,1,35.65,25.98,0.05
OI0005204,O002921,P0003,3,132.08,63.03,0.0
OI0005205,O002922,P0060,1,69.36,44.27,0.1
OI0005206,O002923,P0018,1,106.9,67.11,0.0
OI0005207,O002924,P0026,1,79.51,62.24,0.05
OI0005208,O002924,P0063,1,29.43,25.63,0.15
OI0005209,O002925,P0043,1,53.19,46.28,0.35
OI0005210,O002926,P0017,1,94.49,82.59,0.15
OI0005211,O002927,P0028,2,149.26,100.65,0.0
OI0005212,O002928,P0017,3,94.49,82.59,0.15
OI0005213,O002929,P0039,3,33.78,25.98,0.1
OI0005214,O002929,P0017,2,111.16,82.59,0.0
OI0005215,O002929,P0062,2,55.57,38.11,0.05
OI0005216,O002930,P0079,3,36.45,24.3,0.05
OI0005217,O002930,P0044,2,52.09,31.55,0.05
OI0005218,O002931,P0025,3,94.47,71.68,0.15
OI0005219,O002931,P0045,3,101.19,81.3,0.15
OI0005220,O002932,P0060,3,69.36,44.27,0.1
OI0005221,O002933,P0023,1,122.84,91.19,0.05
OI0005222,O002934,P0004,3,144.6,106.23,0.0
OI0005223,O002935,P0007,1,175.47,152.42,0.15
OI0005224,O002935,P0028,1,126.87,100.65,0.15
OI0005225,O002935,P0058,1,13.69,9.26,0.15
OI0005226,O002936,P0022,1,132.83,109.16,0.1
OI0005227,O002937,P0008,1,178.9,130.06,0.05
OI0005228,O002937,P0078,1,100.33,62.62,0.05
OI0005229,O002937,P0070,1,40.61,25.41,0.1
OI0005230,O002938,P0046,1,43.82,26.25,0.0
OI0005231,O002939,P0006,1,141.81,116.74,0.1
OI0005232,O002940,P0024,2,12.99,8.09,0.2
OI0005233,O002940,P0040,2,22.08,14.74,0.1
OI0005234,O002940,P0013,2,68.95,43.55,0.15
OI0005235,O002941,P0071,3,97.52,61.97,0.0
OI0005236,O002941,P0015,1,76.81,42.62,0.1
OI0005237,O002941,P0051,2,35.68,29.11,0.1
OI0005238,O002942,P0018,1,90.87,67.11,0.15
OI0005239,O002942,P0036,1,23.67,19.51,0.15
OI0005240,O002943,P0018,1,85.52,67.11,0.2
OI0005241,O002944,P0047,1,93.96,81.25,0.15
OI0005242,O002944,P0046,1,43.82,26.25,0.0
OI0005243,O002945,P0023,1,116.37,91.19,0.1
OI0005244,O002945,P0029,2,147.34,78.17,0.0
OI0005245,O002945,P0021,1,141.46,102.9,0.0
OI0005246,O002945,P0019,3,90.32,70.31,0.1
OI0005247,O002946,P0053,1,18.43,13.07,0.05
OI0005248,O002946,P0077,2,83.66,61.98,0.0
OI0005249,O002946,P0036,1,25.06,19.51,0.1
OI0005250,O002947,P0044,1,54.83,31.55,0.0
OI0005251,O002948,P0075,1,123.35,76.63,0.0
OI0005252,O002948,P0051,1,33.7,29.11,0.15
OI0005253,O002949,P0033,3,23.59,12.65,0.0
OI0005254,O002950,P0066,1,61.32,36.04,0.0
OI0005255,O002951,P0014,1,76.24,64.13,0.15
OI0005256,O002951,P0033,1,20.05,12.65,0.15
OI0005257,O002952,P0031,2,92.73,75.58,0.15
OI0005258,O002953,P0054,1,75.0,48.25,0.15
OI0005259,O002953,P0043,1,81.83,46.28,0.0
OI0005260,O002954,P0008,1,188.32,130.06,0.0
OI0005261,O002954,P0037,1,67.43,40.01,0.1
OI0005262,O002955,P0041,2,114.43,78.99,0.0
OI0005263,O002955,P0013,1,81.12,43.55,0.0
OI0005264,O002956,P0050,1,39.68,25.09,0.1
OI0005265,O002957,P0013,1,68.95,43.55,0.15
OI0005266,O002957,P0058,1,16.1,9.26,0.0
OI0005267,O002958,P0052,1,63.09,36.46,0.05
OI0005268,O002958,P0001,1,93.86,51.81,0.1
OI0005269,O002959,P0071,2,87.77,61.97,0.1
OI0005270,O002960,P0071,1,87.77,61.97,0.1
OI0005271,O002961,P0018,2,106.9,67.11,0.0
OI0005272,O002962,P0054,1,75.0,48.25,0.15
OI0005273,O002963,P0011,1,81.53,57.2,0.05
OI0005274,O002964,P0010,4,56.44,30.66,0.0
OI0005275,O002965,P0073,1,71.53,36.73,0.0
OI0005276,O002966,P0036,1,27.85,19.51,0.0
OI0005277,O002967,P0017,1,105.6,82.59,0.05
OI0005278,O002967,P0054,1,79.41,48.25,0.1
OI0005279,O002968,P0026,2,79.51,62.24,0.05
OI0005280,O002968,P0046,1,41.63,26.25,0.05
OI0005281,O002969,P0080,1,83.41,56.96,0.1
OI0005282,O002969,P0032,2,89.79,46.41,0.1
OI0005283,O002970,P0070,1,38.35,25.41,0.15
OI0005284,O002970,P0050,1,44.09,25.09,0.0
OI0005285,O002970,P0032,1,99.77,46.41,0.0
OI0005286,O002970,P0060,1,73.22,44.27,0.05
OI0005287,O002971,P0079,1,38.37,24.3,0.0
OI0005288,O002972,P0021,1,113.17,102.9,0.2
OI0005289,O002972,P0065,1,91.45,62.97,0.15
OI0005290,O002972,P0042,1,97.03,82.37,0.15
OI0005291,O002972,P0026,3,66.95,62.24,0.2
OI0005292,O002973,P0045,1,107.14,81.3,0.1
OI0005293,O002973,P0017,1,94.49,82.59,0.15
OI0005294,O002974,P0072,1,101.87,62.1,0.0
OI0005295,O002974,P0022,1,147.59,109.16,0.0
OI0005296,O002975,P0029,1,132.61,78.17,0.1
OI0005297,O002975,P0069,1,76.96,55.28,0.0
OI0005298,O002976,P0028,1,126.87,100.65,0.15
OI0005299,O002977,P0016,1,72.11,48.46,0.15
OI0005300,O002977,P0045,3,101.19,81.3,0.15
OI0005301,O002978,P0076,1,93.15,69.15,0.05
OI0005302,O002978,P0029,2,132.61,78.17,0.1
OI0005303,O002979,P0020,2,53.1,32.72,0.1
OI0005304,O002979,P0014,1,80.72,64.13,0.1
OI0005305,O002980,P0027,1,78.72,55.24,0.05
OI0005306,O002980,P0015,2,81.07,42.62,0.05
OI0005307,O002981,P0029,2,147.34,78.17,0.0
OI0005308,O002982,P0046,3,41.63,26.25,0.05
OI0005309,O002983,P0001,2,104.29,51.81,0.0
OI0005310,O002983,P0022,3,147.59,109.16,0.0
OI0005311,O002983,P0052,1,56.45,36.46,0.15
OI0005312,O002984,P0006,2,133.93,116.74,0.15
OI0005313,O002984,P0021,3,120.24,102.9,0.15
OI0005314,O002984,P0055,1,19.8,12.54,0.15
OI0005315,O002985,P0077,1,66.93,61.98,0.2
OI0005316,O002986,P0003,1,112.27,63.03,0.15
OI0005317,O002987,P0021,2,134.39,102.9,0.05
OI0005318,O002988,P0043,2,81.83,46.28,0.0
OI0005319,O002989,P0073,1,71.53,36.73,0.0
OI0005320,O002989,P0058,1,15.3,9.26,0.05
OI0005321,O002990,P0073,1,71.53,36.73,0.0
OI0005322,O002991,P0045,1,119.05,81.3,0.0
OI0005323,O002991,P0053,2,19.4,13.07,0.0
OI0005324,O002991,P0038,1,23.53,12.04,0.05
OI0005325,O002992,P0045,1,113.1,81.3,0.05
OI0005326,O002993,P0035,1,85.45,66.64,0.05
OI0005327,O002993,P0059,1,40.75,25.49,0.05
OI0005328,O002994,P0004,1,137.37,106.23,0.05
OI0005329,O002994,P0076,1,93.15,69.15,0.05
OI0005330,O002995,P0055,2,23.3,12.54,0.0
OI0005331,O002996,P0048,1,64.19,58.89,0.2
OI0005332,O002996,P0051,1,31.72,29.11,0.2
OI0005333,O002997,P0049,1,45.32,25.17,0.0
OI0005334,O002998,P0004,1,130.14,106.23,0.1
OI0005335,O002999,P0066,1,45.99,36.04,0.25
OI0005336,O003000,P0075,1,123.35,76.63,0.0
OI0005337,O003001,P0080,1,83.41,56.96,0.1
OI0005338,O003002,P0025,2,111.14,71.68,0.0
OI0005339,O003002,P0002,3,124.33,116.2,0.2
OI0005340,O003003,P0062,2,58.49,38.11,0.0
OI0005341,O003003,P0042,1,108.44,82.37,0.05
OI0005342,O003004,P0036,1,27.85,19.51,0.0
OI0005343,O003005,P0039,2,31.9,25.98,0.15
OI0005344,O003006,P0050,1,39.68,25.09,0.1
OI0005345,O003006,P0038,1,22.29,12.04,0.1
OI0005346,O003006,P0059,1,38.61,25.49,0.1
OI0005347,O003006,P0002,1,139.87,116.2,0.1
OI0005348,O003007,P0044,1,46.61,31.55,0.15
OI0005349,O003007,P0071,2,82.89,61.97,0.15
OI0005350,O003007,P0077,1,71.11,61.98,0.15
OI0005351,O003007,P0049,1,38.52,25.17,0.15
OI0005352,O003008,P0025,1,111.14,71.68,0.0
OI0005353,O003009,P0043,1,69.56,46.28,0.15
OI0005354,O003009,P0021,1,127.31,102.9,0.1
OI0005355,O003009,P0067,1,40.49,20.06,0.0
OI0005356,O003010,P0054,1,75.0,48.25,0.15
OI0005357,O003011,P0005,2,30.36,26.57,0.2
OI0005358,O003011,P0002,3,132.1,116.2,0.15
OI0005359,O003012,P0001,2,104.29,51.81,0.0
OI0005360,O003012,P0068,1,158.13,110.79,0.1
OI0005361,O003012,P0058,1,15.3,9.26,0.05
OI0005362,O003013,P0019,1,95.34,70.31,0.05
OI0005363,O003014,P0043,1,81.83,46.28,0.0
OI0005364,O003015,P0032,1,94.78,46.41,0.05
OI0005365,O003016,P0038,1,24.77,12.04,0.0
OI0005366,O003017,P0013,3,81.12,43.55,0.0
OI0005367,O003017,P0073,2,67.95,36.73,0.05
OI0005368,O003018,P0047,1,99.49,81.25,0.1
OI0005369,O003019,P0068,1,149.34,110.79,0.15
OI0005370,O003019,P0042,1,97.03,82.37,0.15
OI0005371,O003020,P0016,1,76.36,48.46,0.1
OI0005372,O003020,P0072,1,101.87,62.1,0.0
OI0005373,O003020,P0047,1,110.54,81.25,0.0
OI0005374,O003021,P0078,3,100.33,62.62,0.05
OI0005375,O003022,P0012,1,111.95,84.41,0.15
OI0005376,O003023,P0062,1,52.64,38.11,0.1
OI0005377,O003024,P0027,1,70.43,55.24,0.15
OI0005378,O003024,P0068,1,149.34,110.79,0.15
OI0005379,O003024,P0048,1,68.2,58.89,0.15
OI0005380,O003025,P0032,1,94.78,46.41,0.05
OI0005381,O003025,P0037,2,74.92,40.01,0.0
OI0005382,O003025,P0036,1,27.85,19.51,0.0
OI0005383,O003026,P0076,3,88.25,69.15,0.1
OI0005384,O003026,P0017,2,100.04,82.59,0.1
OI0005385,O003027,P0020,2,53.1,32.72,0.1
OI0005386,O003028,P0009,2,108.05,74.24,0.0
OI0005387,O003028,P0059,1,42.9,25.49,0.0
OI0005388,O003029,P0036,1,22.28,19.51,0.2
OI0005389,O003029,P0056,1,73.1,51.66,0.1
OI0005390,O003029,P0067,1,36.44,20.06,0.1
OI0005391,O003029,P0034,2,27.8,16.84,0.15
OI0005392,O003030,P0011,1,77.24,57.2,0.1
OI0005393,O003030,P0061,1,74.75,55.47,0.1
OI0005394,O003031,P0063,1,31.16,25.63,0.1
OI0005395,O003031,P0038,2,24.77,12.04,0.0
OI0005396,O003032,P0075,1,104.85,76.63,0.15
OI0005397,O003033,P0059,1,40.75,25.49,0.05
OI0005398,O003033,P0071,1,92.64,61.97,0.05
OI0005399,O003034,P0002,1,155.41,116.2,0.0
OI0005400,O003035,P0064,1,53.06,32.56,0.2
OI0005401,O003035,P0007,1,165.14,152.42,0.2
OI0005402,O003036,P0046,2,41.63,26.25,0.05
OI0005403,O003037,P0052,1,63.09,36.46,0.05
OI0005404,O003038,P0004,1,137.37,106.23,0.05
OI0005405,O003038,P0060,1,65.51,44.27,0.15
OI0005406,O003038,P0079,1,36.45,24.3,0.05
OI0005407,O003038,P0045,1,107.14,81.3,0.1
OI0005408,O003039,P0079,2,38.37,24.3,0.0
OI0005409,O003039,P0014,1,80.72,64.13,0.1
OI0005410,O003039,P0046,1,41.63,26.25,0.05
OI0005411,O003039,P0059,3,40.75,25.49,0.05
OI0005412,O003040,P0077,1,83.66,61.98,0.0
OI0005413,O003041,P0001,2,78.22,51.81,0.25
OI0005414,O003042,P0043,2,77.74,46.28,0.05
OI0005415,O003043,P0033,1,20.05,12.65,0.15
OI0005416,O003044,P0072,1,76.4,62.1,0.25
OI0005417,O003045,P0066,1,52.12,36.04,0.15
OI0005418,O003046,P0070,1,42.86,25.41,0.05
OI0005419,O003046,P0044,4,52.09,31.55,0.05
OI0005420,O003047,P0035,2,80.96,66.64,0.1
OI0005421,O003048,P0004,2,108.45,106.23,0.25
OI0005422,O003048,P0074,1,72.55,60.48,0.25
OI0005423,O003048,P0033,3,17.69,12.65,0.25
OI0005424,O003049,P0028,2,141.8,100.65,0.05
OI0005425,O003049,P0055,1,20.97,12.54,0.1
OI0005426,O003050,P0011,1,85.82,57.2,0.0
OI0005427,O003051,P0059,1,34.32,25.49,0.2
OI0005428,O003052,P0029,1,139.97,78.17,0.05
OI0005429,O003053,P0017,1,94.49,82.59,0.15
OI0005430,O003054,P0044,1,46.61,31.55,0.15
OI0005431,O003054,P0008,1,160.07,130.06,0.15
OI0005432,O003055,P0026,2,75.32,62.24,0.1
OI0005433,O003055,P0008,3,169.49,130.06,0.1
OI0005434,O003056,P0063,2,31.16,25.63,0.1
OI0005435,O003056,P0061,2,74.74,55.47,0.1
OI0005436,O003057,P0064,2,66.33,32.56,0.0
OI0005437,O003058,P0002,2,155.41,116.2,0.0
OI0005438,O003059,P0043,2,77.74,46.28,0.05
OI0005439,O003060,P0002,3,132.1,116.2,0.15
OI0005440,O003061,P0069,1,73.11,55.28,0.05
OI0005441,O003062,P0039,1,37.53,25.98,0.0
OI0005442,O003062,P0078,3,100.33,62.62,0.05
OI0005443,O003063,P0020,2,53.1,32.72,0.1
OI0005444,O003064,P0077,1,79.48,61.98,0.05
OI0005445,O003065,P0063,3,27.7,25.63,0.2
OI0005446,O003065,P0060,2,61.66,44.27,0.2
OI0005447,O003066,P0018,2,101.56,67.11,0.05
OI0005448,O003066,P0011,1,85.82,57.2,0.0
OI0005449,O003067,P0007,1,196.11,152.42,0.05
OI0005450,O003067,P0038,1,23.53,12.04,0.05
OI0005451,O003067,P0059,1,40.75,25.49,0.05
OI0005452,O003068,P0028,2,149.26,100.65,0.0
OI0005453,O003068,P0072,1,91.68,62.1,0.1
OI0005454,O003069,P0072,2,86.59,62.1,0.15
OI0005455,O003070,P0074,2,82.22,60.48,0.15
OI0005456,O003071,P0009,1,108.05,74.24,0.0
OI0005457,O003072,P0027,1,82.86,55.24,0.0
OI0005458,O003073,P0017,1,105.6,82.59,0.05
OI0005459,O003074,P0069,1,69.26,55.28,0.1
OI0005460,O003075,P0070,1,33.84,25.41,0.25
OI0005461,O003076,P0080,1,92.68,56.96,0.0
OI0005462,O003077,P0067,1,40.49,20.06,0.0
OI0005463,O003078,P0055,2,17.48,12.54,0.25
OI0005464,O003078,P0060,1,61.66,44.27,0.2
OI0005465,O003079,P0069,2,76.96,55.28,0.0
OI0005466,O003079,P0027,2,82.86,55.24,0.0
OI0005467,O003080,P0059,1,34.32,25.49,0.2
OI0005468,O003081,P0071,3,82.89,61.97,0.15
OI0005469,O003082,P0038,2,19.82,12.04,0.2
OI0005470,O003082,P0041,1,91.54,78.99,0.2
OI0005471,O003083,P0047,1,99.49,81.25,0.1
OI0005472,O003084,P0015,1,72.54,42.62,0.15
