inventory_month,store_id,product_id,beginning_inventory,restock_qty,ending_inventory,stockout_days,reorder_level
2024-05-01,S004,P0006,55,25,20.0,0.0,14
2024-05-01,S004,P0007,100,72,,0.0,22
2024-05-01,S004,P0008,74,49,79.0,0.0,21
2024-05-01,S004,P0009,14,17,14.0,0.0,5
2024-05-01,S004,P0010,59,15,51.0,0.0,12
2024-05-01,S004,P0011,38,31,48.0,0.0,9
2024-05-01,S004,P0012,27,13,25.0,0.0,8
2024-05-01,S004,P0013,43,26,49.0,0.0,10
2024-05-01,S004,P0014,69,42,49.0,0.0,18
2024-05-01,S004,P0015,48,36,59.0,0.0,15
2024-05-01,S004,P0016,24,6,4.0,2.0,7
2024-05-01,S004,P0017,67,73,95.0,0.0,25
2024-05-01,S004,P0018,109,53,96.0,0.0,22
2024-05-01,S004,P0019,80,42,78.0,0.0,17
2024-05-01,S004,P0020,49,14,39.0,0.0,10
2024-05-01,S004,P0021,39,22,32.0,0.0,11
2024-05-01,S004,P0022,62,30,13.0,0.0,21
2024-05-01,S004,P0023,103,61,130.0,0.0,22
2024-05-01,S004,P0024,55,45,39.0,0.0,17
2024-05-01,S004,P0025,59,37,41.0,0.0,19
2024-05-01,S004,P0026,62,34,71.0,0.0,13
2024-05-01,S004,P0027,30,23,38.0,0.0,7
2024-05-01,S004,P0028,102,86,111.0,0.0,23
2024-05-01,S004,P0029,54,58,72.0,0.0,15
2024-05-01,S004,P0030,29,9,25.0,0.0,6
2024-05-01,S004,P0031,40,21,27.0,0.0,13
2024-05-01,S004,P0032,118,51,101.0,0.0,27
2024-05-01,S004,P0033,116,29,78.0,0.0,28
2024-05-01,S004,P0034,40,12,21.0,0.0,9
2024-05-01,S004,P0035,78,88,113.0,0.0,24
2024-05-01,S004,P0036,45,31,26.0,0.0,14
2024-05-01,S004,P0037,90,73,117.0,0.0,24
2024-05-01,S004,P0038,93,25,70.0,0.0,29
2024-05-01,S004,P0039,45,41,37.0,0.0,13
2024-05-01,S004,P0040,57,20,39.0,0.0,18
2024-05-01,S004,P0041,116,55,94.0,0.0,29
2024-05-01,S004,P0042,85,76,123.0,0.0,20
2024-05-01,S004,P0043,99,112,97.0,0.0,31
2024-05-01,S004,P0044,66,50,43.0,0.0,24
2024-05-01,S004,P0045,89,37,65.0,0.0,26
2024-05-01,S004,P0046,105,110,96.0,0.0,34
2024-05-01,S004,P0047,107,122,134.0,0.0,34
2024-05-01,S004,P0048,59,35,30.0,0.0,16
2024-05-01,S004,P0049,107,40,108.0,0.0,22
2024-05-01,S004,P0050,76,23,45.0,0.0,22
2024-05-01,S004,P0051,93,35,41.0,0.0,22
2024-05-01,S004,P0052,20,12,5.0,0.0,7
2024-05-01,S004,P0053,68,67,56.0,0.0,18
2024-05-01,S004,P0054,82,24,17.0,0.0,22
2024-05-01,S004,P0055,26,15,15.0,0.0,6
2024-05-01,S004,P0056,76,24,65.0,0.0,19
2024-05-01,S004,P0057,39,20,0.0,1.0,14
2024-05-01,S004,P0058,49,45,23.0,0.0,17
2024-05-01,S004,P0059,26,10,1.0,1.0,8
2024-05-01,S004,P0060,98,22,69.0,0.0,24
2024-05-01,S004,P0061,34,38,55.0,0.0,10
2024-05-01,S004,P0062,51,31,30.0,0.0,13
2024-05-01,S004,P0063,44,11,9.0,0.0,10
2024-05-01,S004,P0064,49,22,8.0,2.0,16
2024-05-01,S004,P0065,51,16,29.0,0.0,14
2024-05-01,S004,P0066,56,35,66.0,0.0,13
2024-05-01,S004,P0067,41,32,45.0,0.0,15
2024-05-01,S004,P0068,63,22,2.0,3.0,20
2024-05-01,S004,P0069,38,31,31.0,0.0,10
2024-05-01,S004,P0070,61,51,40.0,0.0,22
2024-05-01,S004,P0071,19,10,10.0,0.0,6
2024-05-01,S004,P0072,90,80,115.0,0.0,21
2024-05-01,S004,P0073,16,14,8.0,0.0,5
2024-05-01,S004,P0074,32,36,43.0,0.0,10
2024-05-01,S004,P0075,80,78,100.0,0.0,20
2024-05-01,S004,P0076,65,52,67.0,0.0,14
2024-05-01,S004,P0077,20,4,15.0,0.0,4
2024-05-01,S004,P0078,68,33,44.0,0.0,18
2024-05-01,S004,P0079,88,51,84.0,0.0,21
2024-05-01,S004,P0080,84,48,60.0,0.0,20
2024-05-01,S005,P0001,17,8,4.0,0.0,6
2024-05-01,S005,P0002,44,37,43.0,0.0,12
2024-05-01,S005,P0003,34,11,33.0,0.0,8
2024-05-01,S005,P0004,30,8,9.0,0.0,9
2024-05-01,S005,P0005,72,19,26.0,0.0,16
2024-05-01,S005,P0006,43,30,30.0,0.0,11
2024-05-01,S005,P0007,74,19,30.0,0.0,20
2024-05-01,S005,P0008,51,31,45.0,0.0,14
2024-05-01,S005,P0009,57,36,73.0,0.0,12
2024-05-01,S005,P0010,61,31,55.0,0.0,15
2024-05-01,S005,P0011,23,15,30.0,0.0,5
2024-05-01,S005,P0012,56,18,41.0,0.0,12
2024-05-01,S005,P0013,84,40,66.0,0.0,17
2024-05-01,S005,P0014,36,15,27.0,0.0,11
2024-05-01,S005,P0015,77,15,52.0,0.0,17
2024-05-01,S005,P0016,59,41,41.0,0.0,19
2024-05-01,S005,P0017,71,67,68.0,0.0,22
2024-05-01,S005,P0018,103,54,73.0,0.0,25
2024-05-01,S005,P0019,64,75,90.0,0.0,23
2024-05-01,S005,P0020,124,41,64.0,0.0,26
2024-05-01,S005,P0021,39,32,29.0,0.0,13
2024-05-01,S005,P0022,20,10,15.0,0.0,6
2024-05-01,S005,P0023,81,64,70.0,0.0,27
2024-05-01,S005,P0024,95,41,75.0,0.0,23
2024-05-01,S005,P0025,75,28,60.0,0.0,18
2024-05-01,S005,P0026,40,30,44.0,0.0,12
2024-05-01,S005,P0027,33,22,40.0,0.0,7
2024-05-01,S005,P0028,91,19,26.0,0.0,22
2024-05-01,S005,P0029,91,38,49.0,0.0,27
2024-05-01,S005,P0030,46,11,7.0,2.0,12
2024-05-01,S005,P0031,63,60,51.0,0.0,18
2024-05-01,S005,P0032,113,65,137.0,0.0,23
2024-05-01,S005,P0033,82,60,45.0,0.0,25
2024-05-01,S005,P0034,38,25,14.0,0.0,13
2024-05-01,S005,P0035,148,119,202.0,0.0,31
2024-05-01,S005,P0036,95,115,161.0,0.0,34
2024-05-01,S005,P0037,45,29,52.0,0.0,12
2024-05-01,S005,P0038,40,13,30.0,0.0,10
2024-05-01,S005,P0039,63,53,15.0,0.0,24
2024-05-01,S005,P0040,54,44,32.0,0.0,16
2024-05-01,S005,P0041,105,60,118.0,0.0,31
2024-05-01,S005,P0042,23,15,25.0,0.0,9
2024-05-01,S005,P0043,122,82,,0.0,27
2024-05-01,S005,P0044,65,38,55.0,0.0,15
2024-05-01,S005,P0045,131,68,148.0,0.0,31
2024-05-01,S005,P0046,36,10,15.0,0.0,9
2024-05-01,S005,P0047,97,69,35.0,0.0,34
2024-05-01,S005,P0048,41,44,50.0,0.0,12
2024-05-01,S005,P0049,39,9,20.0,0.0,9
2024-05-01,S005,P0050,74,31,75.0,0.0,15
2024-05-01,S005,P0051,53,16,45.0,0.0,14
2024-05-01,S005,P0052,81,50,47.0,0.0,20
2024-05-01,S005,P0053,52,53,39.0,0.0,17
2024-05-01,S005,P0054,49,47,50.0,0.0,13
2024-05-01,S005,P0055,42,22,21.0,0.0,10
2024-05-01,S005,P0056,93,33,46.0,0.0,22
2024-05-01,S005,P0057,51,43,69.0,0.0,16
2024-05-01,S005,P0058,81,44,87.0,0.0,20
2024-05-01,S005,P0059,41,38,44.0,0.0,10
2024-05-01,S005,P0060,46,49,63.0,0.0,16
2024-05-01,S005,P0061,32,33,50.0,0.0,11
2024-05-01,S005,P0062,55,47,67.0,0.0,19
2024-05-01,S005,P0063,34,20,18.0,0.0,9
2024-05-01,S005,P0064,108,82,116.0,0.0,24
2024-05-01,S005,P0065,112,25,44.0,0.0,22
2024-05-01,S005,P0066,25,12,14.0,0.0,6
2024-05-01,S005,P0067,37,10,1.0,3.0,11
2024-05-01,S005,P0068,78,83,69.0,0.0,23
2024-05-01,S005,P0069,46,34,64.0,0.0,10
2024-05-01,S005,P0070,43,45,53.0,0.0,14
2024-05-01,S005,P0071,81,66,107.0,0.0,23
2024-05-01,S005,P0072,40,19,10.0,0.0,11
2024-05-01,S005,P0073,29,14,22.0,0.0,7
2024-05-01,S005,P0074,45,33,35.0,0.0,13
2024-05-01,S005,P0075,65,46,63.0,0.0,20
2024-05-01,S005,P0076,20,4,15.0,0.0,4
2024-05-01,S005,P0077,49,47,69.0,0.0,16
2024-05-01,S005,P0078,28,25,39.0,0.0,8
2024-05-01,S005,P0079,26,24,38.0,0.0,8
2024-05-01,S005,P0080,59,16,0.0,1.0,18
2024-05-01,S006,P0001,49,26,51.0,0.0,10
2024-05-01,S006,P0002,87,71,125.0,0.0,22
2024-05-01,S006,P0003,67,78,73.0,0.0,21
2024-05-01,S006,P0004,35,11,15.0,0.0,11
2024-05-01,S006,P0005,37,25,49.0,0.0,7
2024-05-01,S006,P0006,48,13,45.0,0.0,11
2024-05-01,S006,P0007,51,42,75.0,0.0,12
2024-05-01,S006,P0008,70,28,40.0,0.0,19
2024-05-01,S006,P0009,20,14,10.0,0.0,6
2024-05-01,S006,P0010,41,46,37.0,0.0,14
2024-05-01,S006,P0011,48,18,47.0,0.0,12
2024-05-01,S006,P0012,39,25,37.0,0.0,11
2024-05-01,S006,P0013,40,29,46.0,0.0,8
2024-05-01,S006,P0014,83,32,55.0,0.0,21
2024-05-01,S006,P0015,64,31,39.0,0.0,16
2024-05-01,S006,P0016,76,22,73.0,0.0,15
2024-05-01,S006,P0017,49,26,30.0,0.0,10
2024-05-01,S006,P0018,56,38,48.0,0.0,11
2024-05-01,S006,P0019,35,27,42.0,0.0,10
2024-05-01,S006,P0020,64,66,65.0,0.0,18
2024-05-01,S006,P0021,83,40,47.0,0.0,19
2024-05-01,S006,P0022,58,51,41.0,0.0,21
2024-05-01,S006,P0023,35,16,8.0,0.0,10
2024-05-01,S006,P0024,56,39,60.0,0.0,14
2024-05-01,S006,P0025,75,98,108.0,0.0,27
2024-05-01,S006,P0026,88,47,62.0,0.0,18
2024-05-01,S006,P0027,25,32,22.0,0.0,8
2024-05-01,S006,P0028,38,23,16.0,0.0,11
2024-05-01,S006,P0029,103,54,89.0,0.0,23
2024-05-01,S006,P0030,44,40,62.0,0.0,11
2024-05-01,S006,P0031,43,20,8.0,0.0,13
2024-05-01,S006,P0032,95,31,62.0,0.0,23
2024-05-01,S006,P0033,54,52,49.0,0.0,17
2024-05-01,S006,P0034,25,28,35.0,0.0,8
2024-05-01,S006,P0035,92,74,29.0,0.0,34
2024-05-01,S006,P0036,53,28,32.0,0.0,15
2024-05-01,S006,P0037,89,66,81.0,0.0,22
2024-05-01,S006,P0038,90,36,49.0,0.0,22
2024-05-01,S006,P0039,47,12,34.0,0.0,11
2024-05-01,S006,P0040,39,20,12.0,0.0,13
2024-05-01,S006,P0041,83,100,71.0,0.0,29
2024-05-01,S006,P0042,77,43,77.0,0.0,18
2024-05-01,S006,P0043,97,26,49.0,0.0,27
2024-05-01,S006,P0044,102,65,72.0,0.0,31
2024-05-01,S006,P0045,70,40,52.0,0.0,14
2024-05-01,S006,P0046,68,36,79.0,0.0,15
2024-05-01,S006,P0047,63,48,91.0,0.0,14
2024-05-01,S006,P0048,126,74,150.0,0.0,32
2024-05-01,S006,P0049,31,11,23.0,0.0,7
2024-05-01,S006,P0050,32,9,0.0,4.0,10
2024-05-01,S006,P0051,55,42,56.0,0.0,12
2024-05-01,S006,P0052,55,50,74.0,0.0,18
2024-05-01,S006,P0053,45,18,40.0,0.0,9
2024-05-01,S006,P0054,35,32,17.0,0.0,13
2024-05-01,S006,P0055,60,29,60.0,0.0,18
2024-05-01,S006,P0056,61,27,50.0,0.0,16
2024-05-01,S006,P0057,49,39,35.0,0.0,18
2024-05-01,S006,P0058,72,31,32.0,0.0,17
2024-05-01,S006,P0059,39,31,40.0,0.0,8
2024-05-01,S006,P0060,88,39,52.0,0.0,17
2024-05-01,S006,P0061,100,32,67.0,0.0,20
2024-05-01,S006,P0062,79,25,53.0,0.0,18
2024-05-01,S006,P0063,25,9,11.0,0.0,6
2024-05-01,S006,P0064,47,35,21.0,0.0,15
2024-05-01,S006,P0065,60,75,59.0,0.0,21
2024-05-01,S006,P0066,46,52,40.0,0.0,14
2024-05-01,S006,P0067,27,20,26.0,0.0,7
2024-05-01,S006,P0068,38,29,16.0,0.0,12
2024-05-01,S006,P0069,72,51,80.0,0.0,17
2024-05-01,S006,P0070,18,7,11.0,0.0,6
2024-05-01,S006,P0071,57,20,13.0,0.0,20
2024-05-01,S006,P0072,67,24,54.0,0.0,15
2024-05-01,S006,P0073,64,45,58.0,0.0,13
2024-05-01,S006,P0074,31,31,37.0,0.0,9
2024-05-01,S006,P0075,47,36,58.0,0.0,11
2024-05-01,S006,P0076,59,45,76.0,0.0,16
2024-05-01,S006,P0077,61,20,,0.0,13
2024-05-01,S006,P0078,64,30,7.0,2.0,22
2024-05-01,S006,P0079,20,18,23.0,0.0,6
2024-05-01,S006,P0080,69,69,98.0,0.0,19
2024-05-01,S007,P0001,49,13,39.0,0.0,12
2024-05-01,S007,P0002,47,16,9.0,1.0,17
2024-05-01,S007,P0003,72,18,28.0,0.0,22
2024-05-01,S007,P0004,52,29,50.0,0.0,18
2024-05-01,S007,P0005,21,19,13.0,0.0,7
2024-05-01,S007,P0006,88,36,67.0,0.0,18
2024-05-01,S007,P0007,22,16,17.0,0.0,8
2024-05-01,S007,P0008,29,21,11.0,0.0,10
2024-05-01,S007,P0009,48,29,58.0,0.0,11
2024-05-01,S007,P0010,54,26,19.0,0.0,14
2024-05-01,S007,P0011,31,27,38.0,0.0,8
2024-05-01,S007,P0012,26,18,29.0,0.0,7
2024-05-01,S007,P0013,30,24,25.0,0.0,11
2024-05-01,S007,P0014,36,47,43.0,0.0,12
2024-05-01,S007,P0015,60,14,45.0,0.0,13
2024-05-01,S007,P0016,84,64,106.0,0.0,18
2024-05-01,S007,P0017,106,89,118.0,0.0,25
2024-05-01,S007,P0018,42,50,61.0,0.0,16
2024-05-01,S007,P0019,85,61,63.0,0.0,26
2024-05-01,S007,P0020,100,31,59.0,0.0,22
2024-05-01,S007,P0021,33,8,25.0,0.0,10
2024-05-01,S007,P0022,123,35,86.0,0.0,26
2024-05-01,S007,P0023,77,65,92.0,0.0,18
2024-05-01,S007,P0024,57,34,41.0,0.0,12
2024-05-01,S007,P0025,33,25,43.0,0.0,8
2024-05-01,S007,P0026,76,40,19.0,0.0,22
2024-05-01,S007,P0027,124,29,39.0,0.0,26
2024-05-01,S007,P0028,71,52,62.0,0.0,17
2024-05-01,S007,P0029,24,30,17.0,0.0,9
2024-05-01,S007,P0030,44,37,24.0,0.0,14
2024-05-01,S007,P0031,77,92,70.0,0.0,25
2024-05-01,S007,P0032,21,23,16.0,0.0,7
2024-05-01,S007,P0033,53,63,51.0,0.0,18
2024-05-01,S007,P0034,84,28,7.0,1.0,24
2024-05-01,S007,P0035,35,17,13.0,0.0,9
2024-05-01,S007,P0036,44,32,54.0,0.0,10
2024-05-01,S007,P0037,64,48,42.0,0.0,22
2024-05-01,S007,P0038,31,33,35.0,0.0,9
2024-05-01,S007,P0039,81,54,73.0,0.0,24
2024-05-01,S007,P0040,58,37,74.0,0.0,13
2024-05-01,S007,P0041,63,55,44.0,0.0,19
2024-05-01,S007,P0042,83,41,55.0,0.0,18
2024-05-01,S007,P0043,56,12,12.0,0.0,14
2024-05-01,S007,P0044,80,50,47.0,0.0,21
2024-05-01,S007,P0045,116,38,55.0,0.0,23
2024-05-01,S007,P0046,45,38,44.0,0.0,12
2024-05-01,S007,P0047,103,58,63.0,0.0,31
2024-05-01,S007,P0048,29,24,36.0,0.0,7
2024-05-01,S007,P0049,67,13,47.0,0.0,16
2024-05-01,S007,P0050,60,13,32.0,0.0,12
2024-05-01,S007,P0051,122,85,171.0,0.0,24
2024-05-01,S007,P0052,80,14,68.0,0.0,17
2024-05-01,S007,P0053,40,20,36.0,0.0,8
2024-05-01,S007,P0054,76,32,70.0,0.0,21
2024-05-01,S007,P0055,28,16,29.0,0.0,9
2024-05-01,S007,P0056,26,21,21.0,0.0,6
2024-05-01,S007,P0057,51,50,32.0,0.0,17
2024-05-01,S007,P0058,45,33,44.0,0.0,9
2024-05-01,S007,P0059,31,30,41.0,0.0,11
2024-05-01,S007,P0060,49,47,63.0,0.0,14
2024-05-01,S007,P0061,66,54,54.0,0.0,15
2024-05-01,S007,P0062,99,69,90.0,0.0,21
2024-05-01,S007,P0063,99,52,59.0,0.0,23
2024-05-01,S007,P0064,77,40,73.0,0.0,21
2024-05-01,S007,P0065,52,55,70.0,0.0,14
2024-05-01,S007,P0066,67,37,61.0,0.0,13
2024-05-01,S007,P0067,68,80,73.0,0.0,22
2024-05-01,S007,P0068,69,23,45.0,0.0,22
2024-05-01,S007,P0069,70,15,31.0,0.0,17
2024-05-01,S007,P0070,75,32,53.0,0.0,21
2024-05-01,S007,P0071,21,20,32.0,0.0,6
2024-05-01,S007,P0072,32,18,20.0,0.0,8
2024-05-01,S007,P0073,48,27,19.0,0.0,17
2024-05-01,S007,P0074,37,34,27.0,0.0,13
2024-05-01,S007,P0075,114,82,157.0,0.0,23
2024-05-01,S007,P0076,57,28,63.0,0.0,15
2024-05-01,S007,P0077,84,44,44.0,0.0,21
2024-05-01,S007,P0078,13,11,15.0,0.0,4
2024-05-01,S007,P0079,18,9,18.0,0.0,4
2024-05-01,S007,P0080,67,48,65.0,0.0,21
2024-05-01,S008,P0001,25,15,9.0,0.0,7
2024-05-01,S008,P0002,87,57,105.0,0.0,19
2024-05-01,S008,P0003,54,46,68.0,0.0,16
2024-05-01,S008,P0004,15,14,18.0,0.0,5
2024-05-01,S008,P0005,60,56,72.0,0.0,15
2024-05-01,S008,P0006,40,23,34.0,0.0,12
2024-05-01,S008,P0007,24,24,29.0,0.0,6
2024-05-01,S008,P0008,28,20,25.0,0.0,11
2024-05-01,S008,P0009,48,21,2.0,4.0,16
2024-05-01,S008,P0010,88,45,87.0,0.0,19
2024-05-01,S008,P0011,75,38,58.0,0.0,16
2024-05-01,S008,P0012,29,16,17.0,0.0,7
2024-05-01,S008,P0013,70,31,64.0,0.0,18
2024-05-01,S008,P0014,64,40,40.0,0.0,16
2024-05-01,S008,P0015,46,17,40.0,0.0,10
2024-05-01,S008,P0016,79,31,77.0,0.0,18
2024-05-01,S008,P0017,89,35,25.0,0.0,27
2024-05-01,S008,P0018,50,32,41.0,0.0,11
2024-05-01,S008,P0019,49,50,33.0,0.0,17
2024-05-01,S008,P0020,92,72,96.0,0.0,23
2024-05-01,S008,P0021,29,10,9.0,0.0,7
2024-05-01,S008,P0022,37,24,28.0,0.0,8
2024-05-01,S008,P0023,51,37,68.0,0.0,13
2024-05-01,S008,P0024,46,19,18.0,0.0,11
2024-05-01,S008,P0025,28,19,12.0,0.0,11
2024-05-01,S008,P0026,53,43,50.0,0.0,17
2024-05-01,S008,P0027,104,24,86.0,0.0,23
2024-05-01,S008,P0028,24,22,28.0,0.0,7
2024-05-01,S008,P0029,60,24,63.0,0.0,13
2024-05-01,S008,P0030,58,24,31.0,0.0,12
2024-05-01,S008,P0031,60,52,32.0,0.0,20
2024-05-01,S008,P0032,92,24,60.0,0.0,19
2024-05-01,S008,P0033,113,25,68.0,0.0,25
2024-05-01,S008,P0034,53,34,53.0,0.0,13
2024-05-01,S008,P0035,86,68,102.0,0.0,27
2024-05-01,S008,P0036,149,116,188.0,0.0,31
2024-05-01,S008,P0037,90,62,102.0,0.0,26
2024-05-01,S008,P0038,151,46,103.0,0.0,33
2024-05-01,S008,P0039,39,29,13.0,0.0,13
2024-05-01,S008,P0040,133,71,142.0,0.0,30
2024-05-01,S008,P0041,70,39,34.0,0.0,17
2024-05-01,S008,P0042,44,16,45.0,0.0,9
2024-05-01,S008,P0043,46,42,46.0,0.0,13
2024-05-01,S008,P0044,88,29,75.0,0.0,19
2024-05-01,S008,P0045,96,38,64.0,0.0,19
2024-05-01,S008,P0046,81,77,115.0,0.0,24
2024-05-01,S008,P0047,127,80,94.0,0.0,30
2024-05-01,S008,P0048,47,17,10.0,0.0,16
2024-05-01,S008,P0049,48,23,26.0,0.0,10
2024-05-01,S008,P0050,103,56,58.0,0.0,23
2024-05-01,S008,P0051,106,69,93.0,0.0,23
2024-05-01,S008,P0052,94,50,73.0,0.0,19
2024-05-01,S008,P0053,26,6,20.0,0.0,6
2024-05-01,S008,P0054,39,36,25.0,0.0,11
2024-05-01,S008,P0055,84,31,46.0,0.0,19
2024-05-01,S008,P0056,78,39,33.0,0.0,21
2024-05-01,S008,P0057,56,61,28.0,0.0,21
2024-05-01,S008,P0058,38,9,23.0,0.0,9
2024-05-01,S008,P0059,33,16,29.0,0.0,7
2024-05-01,S008,P0060,101,89,110.0,0.0,24
2024-05-01,S008,P0061,75,45,84.0,0.0,17
2024-05-01,S008,P0062,118,27,88.0,0.0,24
2024-05-01,S008,P0063,98,33,59.0,0.0,23
2024-05-01,S008,P0064,75,22,34.0,0.0,21
2024-05-01,S008,P0065,20,24,31.0,0.0,7
2024-05-01,S008,P0066,16,19,26.0,0.0,6
2024-05-01,S008,P0067,73,44,58.0,0.0,17
2024-05-01,S008,P0068,27,18,32.0,0.0,8
2024-05-01,S008,P0069,22,22,25.0,0.0,6
2024-05-01,S008,P0070,73,29,32.0,0.0,18
2024-05-01,S008,P0071,31,19,28.0,0.0,6
2024-05-01,S008,P0072,49,37,60.0,0.0,11
2024-05-01,S008,P0073,68,43,61.0,0.0,14
2024-05-01,S008,P0074,66,49,79.0,0.0,17
2024-05-01,S008,P0075,70,42,67.0,0.0,14
2024-05-01,S008,P0076,46,46,64.0,0.0,15
2024-05-01,S008,P0077,23,23,22.0,0.0,6
2024-05-01,S008,P0078,30,9,11.0,0.0,10
2024-05-01,S008,P0079,51,16,44.0,0.0,15
2024-05-01,S008,P0080,63,19,29.0,0.0,18
2024-05-01,S009,P0001,71,27,70.0,0.0,15
2024-05-01,S009,P0002,76,64,89.0,0.0,21
2024-05-01,S009,P0003,38,43,54.0,0.0,11
2024-05-01,S009,P0004,48,31,52.0,0.0,15
2024-05-01,S009,P0005,38,39,47.0,0.0,10
2024-05-01,S009,P0006,48,48,61.0,0.0,16
2024-05-01,S009,P0007,57,14,10.0,0.0,15
2024-05-01,S009,P0008,65,19,36.0,0.0,14
2024-05-01,S009,P0009,43,36,31.0,0.0,11
2024-05-01,S009,P0010,77,22,46.0,0.0,19
2024-05-01,S009,P0011,99,32,94.0,0.0,20
2024-05-01,S009,P0012,18,24,14.0,0.0,6
2024-05-01,S009,P0013,52,33,42.0,0.0,12
2024-05-01,S009,P0014,53,16,0.0,6.0,17
2024-05-01,S009,P0015,91,89,88.0,0.0,25
2024-05-01,S009,P0016,31,28,28.0,0.0,9
2024-05-01,S009,P0017,55,17,35.0,0.0,12
2024-05-01,S009,P0018,99,68,135.0,0.0,20
2024-05-01,S009,P0019,44,20,9.0,0.0,13
2024-05-01,S009,P0020,30,21,13.0,0.0,9
2024-05-01,S009,P0021,66,63,47.0,0.0,25
2024-05-01,S009,P0022,75,60,56.0,0.0,20
2024-05-01,S009,P0023,37,21,31.0,0.0,10
2024-05-01,S009,P0024,23,28,14.0,0.0,8
2024-05-01,S009,P0025,31,13,26.0,0.0,6
2024-05-01,S009,P0026,104,76,140.0,0.0,23
2024-05-01,S009,P0027,57,53,66.0,0.0,18
2024-05-01,S009,P0028,53,19,35.0,0.0,14
2024-05-01,S009,P0029,122,25,103.0,0.0,26
2024-05-01,S009,P0030,32,11,12.0,0.0,8
2024-05-01,S009,P0031,79,55,110.0,0.0,16
2024-05-01,S009,P0032,45,37,30.0,0.0,14
2024-05-01,S009,P0033,31,20,4.0,1.0,11
2024-05-01,S009,P0034,114,101,120.0,0.0,31
2024-05-01,S009,P0035,78,15,19.0,0.0,19
2024-05-01,S009,P0036,56,31,55.0,0.0,16
2024-05-01,S009,P0037,91,22,32.0,0.0,24
2024-05-01,S009,P0038,112,82,121.0,0.0,28
2024-05-01,S009,P0039,104,83,102.0,0.0,24
2024-05-01,S009,P0040,31,14,0.0,6.0,11
2024-05-01,S009,P0041,133,96,121.0,0.0,26
2024-05-01,S009,P0042,64,51,69.0,0.0,19
2024-05-01,S009,P0043,78,87,46.0,0.0,27
2024-05-01,S009,P0044,76,38,45.0,0.0,18
2024-05-01,S009,P0045,81,79,82.0,0.0,21
2024-05-01,S009,P0046,44,61,72.0,0.0,16
2024-05-01,S009,P0047,55,58,59.0,0.0,21
2024-05-01,S009,P0048,117,76,101.0,0.0,28
2024-05-01,S009,P0049,47,37,36.0,0.0,11
2024-05-01,S009,P0050,48,14,27.0,0.0,10
2024-05-01,S009,P0051,62,16,55.0,0.0,14
2024-05-01,S009,P0052,19,9,18.0,0.0,6
2024-05-01,S009,P0053,85,92,81.0,0.0,24
2024-05-01,S009,P0054,58,46,60.0,0.0,20
2024-05-01,S009,P0055,81,45,73.0,0.0,17
2024-05-01,S009,P0056,28,39,30.0,0.0,11
2024-05-01,S009,P0057,60,63,65.0,0.0,17
2024-05-01,S009,P0058,115,41,95.0,0.0,24
2024-05-01,S009,P0059,64,43,40.0,0.0,21
2024-05-01,S009,P0060,33,28,43.0,0.0,8
2024-05-01,S009,P0061,30,9,19.0,0.0,7
2024-05-01,S009,P0062,26,11,28.0,0.0,5
2024-05-01,S009,P0063,29,36,43.0,0.0,9
2024-05-01,S009,P0064,60,31,60.0,0.0,17
2024-05-01,S009,P0065,20,17,16.0,0.0,7
2024-05-01,S009,P0066,60,23,47.0,0.0,14
2024-05-01,S009,P0067,67,72,109.0,0.0,19
2024-05-01,S009,P0068,34,12,35.0,0.0,8
2024-05-01,S009,P0069,18,15,21.0,0.0,5
2024-05-01,S009,P0070,25,29,19.0,0.0,8
2024-05-01,S009,P0071,74,18,33.0,0.0,23
2024-05-01,S009,P0072,53,52,81.0,0.0,16
2024-05-01,S009,P0073,59,17,34.0,0.0,16
2024-05-01,S009,P0074,29,25,39.0,0.0,7
2024-05-01,S009,P0075,24,22,33.0,0.0,8
2024-05-01,S009,P0076,17,14,13.0,0.0,5
2024-05-01,S009,P0077,39,15,22.0,0.0,10
2024-05-01,S009,P0078,65,22,25.0,0.0,14
2024-05-01,S009,P0079,86,15,37.0,0.0,19
2024-05-01,S009,P0080,76,40,51.0,0.0,19
2024-05-01,S010,P0001,26,19,37.0,0.0,5
2024-05-01,S010,P0002,70,61,41.0,0.0,21
2024-05-01,S010,P0003,53,27,47.0,0.0,11
2024-05-01,S010,P0004,21,23,17.0,0.0,7
2024-05-01,S010,P0005,66,20,34.0,0.0,15
2024-05-01,S010,P0006,40,11,26.0,0.0,11
2024-05-01,S010,P0007,64,63,78.0,0.0,22
2024-05-01,S010,P0008,89,39,71.0,0.0,20
2024-05-01,S010,P0009,43,18,38.0,0.0,15
2024-05-01,S010,P0010,91,58,97.0,0.0,18
2024-05-01,S010,P0011,65,48,61.0,0.0,21
2024-05-01,S010,P0012,73,56,48.0,0.0,19
2024-05-01,S010,P0013,106,46,85.0,0.0,21
2024-05-01,S010,P0014,26,19,37.0,0.0,5
2024-05-01,S010,P0015,43,28,34.0,0.0,11
2024-05-01,S010,P0016,29,30,32.0,0.0,9
2024-05-01,S010,P0017,30,40,54.0,0.0,11
2024-05-01,S010,P0018,48,43,54.0,0.0,13
2024-05-01,S010,P0019,67,22,0.0,2.0,23
2024-05-01,S010,P0020,74,20,42.0,0.0,21
2024-05-01,S010,P0021,33,41,55.0,0.0,11
2024-05-01,S010,P0022,32,32,33.0,0.0,9
2024-05-01,S010,P0023,37,38,52.0,0.0,10
