order_id,customer_id,store_id,order_date,sales_channel,payment_method,order_status,campaign_id,promised_shipping_days,actual_shipping_days
O003286,C01563,S010,2025-05-25,Online,Credit Card,Returned,,4,4.0
O003287,C01269,S005,2024-11-01,Online,Credit Card,Completed,M0020,5,5.0
O003288,C00948,S010,2024-10-19,Mobile App,Debit Card,Completed,,2,5.0
O003289,C01599,S006,2024-01-30,Mobile App,Credit Card,Completed,,2,2.0
O003290,C00854,S009,2024-02-19,Online,PayPal,Completed,M0004,3,3.0
O003291,C00429,S008,2024-01-06,In-Store,Credit Card,Completed,,0,0.0
O003292,C01062,S007,2025-05-17,Mobile App,Credit Card,Returned,,2,4.0
O003293,C01443,S007,2024-08-20,In-Store,PayPal,Completed,,0,0.0
O003294,C00302,S006,2024-09-22,Mobile App,Credit Card,Completed,M0019,5,6.0
O003295,C00639,S006,2025-04-07,Online,Credit Card,Completed,,4,4.0
O003296,C00071,S001,2024-11-28,Online,Credit Card,Completed,M0023,3,3.0
O003297,C00646,S007,2024-11-28,In-Store,Debit Card,Completed,,0,0.0
O003298,C01789,S005,2024-06-27,In-Store,Credit Card,Completed,,0,0.0
O003299,C00525,S007,2025-04-01,Mobile App,Gift Card,Completed,,3,3.0
O003300,C00174,S006,2024-04-17,Mobile App,PayPal,Cancelled,M0009,2,
O003301,C00090,S008,2024-02-07,Online,Credit Card,Completed,M0003,3,3.0
O003302,C00368,S003,2024-05-02,Online,PayPal,Completed,M0009,4,7.0
O003303,C00801,S008,2024-06-13,In-Store,Debit Card,Completed,,0,0.0
O003304,C01231,S007,2024-06-20,Online,Credit Card,Completed,,3,3.0
O003305,C01086,S001,2024-12-21,Online,Credit Card,Completed,,3,4.0
O003306,C00319,S003,2024-05-18,In-Store,Credit Card,Completed,,0,0.0
O003307,C00824,S010,2024-12-24,In-Store,Debit Card,Completed,M0025,0,0.0
O003308,C00551,S004,2024-03-04,In-Store,Credit Card,Completed,,0,0.0
O003309,C00060,S009,2024-04-06,Online,Debit Card,Completed,M0008,3,3.0
O003310,C01129,S006,2024-10-16,Online,Credit Card,Completed,M0022,2,2.0
O003311,C01263,S007,2025-05-22,Online,Credit Card,Completed,M0032,3,3.0
O003312,C01486,S005,2025-04-16,In-Store,PayPal,Completed,M0031,0,0.0
O003313,C00127,S003,2025-06-15,In-Store,PayPal,Completed,,0,0.0
O003314,C00083,S005,2024-12-14,Online,Debit Card,Returned,M0024,3,3.0
O003315,C01244,S007,2024-12-23,Online,Credit Card,Completed,M0024,3,3.0
O003316,C01432,S009,2024-12-04,Online,Credit Card,Completed,,2,2.0
O003317,C00946,S009,2024-12-03,In-Store,Credit Card,Returned,,0,0.0
O003318,C01641,S008,2024-04-06,Online,Credit Card,Cancelled,M0008,5,
O003319,C00586,S005,2024-11-03,Online,Debit Card,Completed,M0020,3,3.0
O003320,C00647,S007,2024-08-10,Online,PayPal,Completed,,5,7.0
O003321,C01454,S004,2024-09-07,Mobile App,Debit Card,Completed,,3,4.0
O003322,C00890,S010,2024-10-25,Online,PayPal,Completed,,4,7.0
O003323,C00574,S005,2024-03-26,Online,Credit Card,Completed,,2,2.0
O003324,C00513,S004,2024-07-28,Online,Debit Card,Cancelled,M0017,2,
O003325,C01103,S003,2024-02-15,Online,PayPal,Completed,M0004,3,5.0
O003326,C00065,S001,2025-06-21,In-Store,Credit Card,Completed,M0034,0,0.0
O003327,C00183,S005,2024-03-21,Online,Gift Card,Completed,,4,5.0
O003328,C01090,S002,2024-06-09,Online,Credit Card,Completed,M0014,4,5.0
O003329,C00835,S006,2025-05-04,Mobile App,PayPal,Completed,M0033,4,4.0
O003330,C01232,S005,2024-10-01,In-Store,Debit Card,Completed,,0,0.0
O003331,C00054,S002,2024-03-31,Online,Credit Card,Completed,,3,3.0
O003332,C01245,S008,2024-08-09,Online,Credit Card,Completed,M0018,2,4.0
O003333,C00236,S005,2024-03-19,In-Store,Debit Card,Completed,,0,0.0
O003334,C00889,S002,2024-05-07,In-Store,Credit Card,Completed,M0009,0,0.0
O003335,C00612,S001,2024-02-07,Mobile App,Credit Card,Completed,M0003,2,2.0
O003336,C00959,S002,2024-09-05,Mobile App,Credit Card,Returned,,3,3.0
O003337,C00438,S001,2025-03-16,In-Store,Credit Card,Completed,M0030,0,0.0
O003338,C01004,S010,2024-11-19,Online,Credit Card,Completed,,2,3.0
O003339,C01127,S010,2024-11-27,Online,Gift Card,Completed,,2,4.0
O003340,C01460,S003,2024-05-07,Mobile App,Debit Card,Completed,M0009,4,4.0
O003341,C00694,S003,2024-07-20,In-Store,Credit Card,Completed,,0,0.0
O003342,C00963,S010,2025-04-07,In-Store,Credit Card,Completed,,0,0.0
O003343,C01445,S001,2024-03-03,In-Store,Debit Card,Completed,M0004,0,0.0
O003344,C01132,S007,2025-04-15,In-Store,Credit Card,Completed,M0031,0,0.0
O003345,C00524,S010,2024-10-01,In-Store,Credit Card,Completed,,0,0.0
O003346,C01467,S007,2025-04-03,Online,Credit Card,Completed,,3,4.0
O003347,C01530,S009,2024-07-07,Online,Credit Card,Completed,M0017,3,3.0
O003348,C00404,S005,2024-07-18,Online,Credit Card,Completed,M0016,2,5.0
O003349,C00343,S004,2025-02-08,In-Store,Credit Card,Completed,,0,0.0
O003350,C01622,S005,2025-03-03,Online,PayPal,Returned,,3,3.0
O003351,C00800,S008,2024-05-24,In-Store,Credit Card,Completed,M0011,0,0.0
O003352,C01351,S008,2025-06-17,Mobile App,Credit Card,Completed,,3,3.0
O003353,C00214,S004,2024-03-01,In-Store,Credit Card,Completed,,0,0.0
O003354,C01024,S008,2024-02-18,Online,Credit Card,Completed,M0002,3,3.0
O003355,C01580,S004,2024-11-23,Online,Debit Card,Completed,,4,4.0
O003356,C00322,S004,2025-01-18,Online,Credit Card,Completed,,2,5.0
O003357,C01102,S008,2025-06-12,Mobile App,Debit Card,Completed,M0034,2,2.0
O003358,C01079,S002,2024-08-19,In-Store,Gift Card,Completed,M0018,0,0.0
O003359,C00784,S004,2024-01-19,Online,Debit Card,Completed,M0001,3,5.0
O003360,C00856,S001,2024-11-26,Online,Credit Card,Completed,M0023,5,5.0
O003361,C01095,S001,2024-06-24,In-Store,Credit Card,Completed,,0,0.0
O003362,C01092,S008,2024-09-02,Online,Debit Card,Completed,M0019,5,6.0
O003363,C00180,S004,2024-10-04,Online,Debit Card,Completed,,4,4.0
O003364,C00380,S006,2024-02-16,Online,Credit Card,Completed,M0002,4,5.0
O003365,C00933,S005,2024-10-03,Online,Debit Card,Completed,M0022,3,3.0
O003366,C01710,S010,2024-08-29,Online,Credit Card,Completed,,2,2.0
O003367,C01705,S006,2025-01-11,online,Gift Card,Completed,,0,0.0
O003368,C00450,S004,2024-12-12,Online,PayPal,Completed,M0026,4,4.0
O003369,C01285,S004,2024-04-28,Online,PayPal,Completed,M0009,5,5.0
O003370,C01471,S007,2024-05-11,Online,Credit Card,Completed,,2,2.0
O003371,C01661,S001,2024-06-05,In-Store,Credit Card,Cancelled,,0,
O003372,C00131,S009,2024-04-25,Online,Credit Card,Completed,,3,3.0
O003373,C01258,S010,2024-12-16,Online,Credit Card,Completed,,5,6.0
O003374,C00904,S003,2025-06-28,Online,Debit Card,Completed,,4,5.0
O003375,C01178,S004,2024-12-14,In-Store,PayPal,Cancelled,,0,
O003376,C00330,S009,2024-11-27,Mobile App,Debit Card,Completed,M0023,4,5.0
O003377,C00637,S005,2024-08-21,Mobile App,Credit Card,Completed,,4,7.0
O003378,C01636,S004,2024-07-05,In-Store,Credit Card,Completed,,0,0.0
O003379,C00053,S006,2025-05-16,In-Store,Credit Card,Completed,,0,0.0
O003380,C00468,S001,2025-06-15,In-Store,Debit Card,Completed,,0,0.0
O003381,C00640,S010,2024-10-09,Mobile App,PayPal,Completed,M0020,3,3.0
O003382,C00413,S001,2024-06-24,In-Store,Credit Card,Completed,,0,0.0
O003383,C01038,S005,2025-02-21,Online,Credit Card,Completed,,2,2.0
O003384,C00496,S005,2024-03-29,In-Store,Debit Card,Completed,M0005,0,0.0
O003385,C01541,S009,2025-02-18,Online,Credit Card,Completed,,5,5.0
O003386,C01786,S001,2025-03-23,In-Store,Gift Card,Completed,M0030,0,0.0
O003387,C00368,S003,2024-03-24,In-Store,Debit Card,Completed,,0,0.0
O003388,C00539,S003,2025-06-19,In-Store,Credit Card,Completed,,0,0.0
O003389,C00637,S004,2025-06-23,Mobile App,Debit Card,Completed,,3,3.0
O003390,C01476,S007,2025-05-31,Online,PayPal,Completed,,2,6.0
O003391,C01565,S007,2024-10-08,Mobile App,Credit Card,Completed,M0022,3,3.0
O003392,C00515,S010,2024-06-02,Mobile App,Credit Card,Completed,,2,2.0
O003393,C00481,S005,2024-11-18,Mobile App,PayPal,Completed,M0023,5,9.0
O003394,C00414,S009,2024-08-26,In-Store,PayPal,Completed,,0,0.0
O003395,C00228,S007,2024-05-11,In-Store,Credit Card,Completed,M0012,0,0.0
O003396,C00137,S002,2024-08-28,Online,PayPal,Completed,,3,3.0
O003397,C01793,S003,2024-12-19,Online,Credit Card,Completed,M0024,3,6.0
O003398,C01264,S007,2024-02-20,Online,Debit Card,Completed,,4,4.0
O003399,C00791,S005,2024-07-15,Online,Debit Card,Completed,M0017,2,4.0
O003400,C00835,S007,2024-01-13,Mobile App,Credit Card,Completed,,4,7.0
O003401,C01696,S009,2025-02-06,In-Store,Credit Card,Completed,,0,0.0
O003402,C00472,S009,2024-12-10,Mobile App,Debit Card,Completed,,2,2.0
O003403,C00518,S003,2024-02-14,Online,Credit Card,Cancelled,M0004,5,
O003404,C01485,S008,2025-06-13,Online,PayPal,Completed,,3,4.0
O003405,C00305,S006,2024-01-17,Online,Credit Card,Completed,,3,4.0
O003406,C00655,S004,2024-11-21,Online,Credit Card,Completed,M0023,3,3.0
O003407,C00181,S004,2025-02-26,Mobile App,Credit Card,Completed,,2,2.0
O003408,C00030,S004,2025-03-05,In-Store,Credit Card,Completed,,0,0.0
O003409,C00972,S007,2024-01-25,Online,Gift Card,Returned,,3,3.0
O003410,C00765,S006,2025-05-13,In-Store,Credit Card,Completed,,0,0.0
O003411,C00040,S002,2025-05-20,Mobile App,Credit Card,Completed,M0032,3,3.0
O003412,C00187,S005,2024-11-10,Online,Debit Card,Completed,,4,5.0
O003413,C00319,S005,2024-09-30,Mobile App,Credit Card,Completed,,4,4.0
O003414,C01251,S006,2024-02-02,In-Store,PayPal,Completed,,0,0.0
O003415,C00732,S007,2024-11-10,Mobile App,Credit Card,Completed,,4,5.0
O003416,C00892,S008,2024-08-21,In-Store,Debit Card,Completed,,0,0.0
O003417,C00324,S010,2025-02-23,Online,Debit Card,Completed,,4,4.0
O003418,C00943,S008,2024-08-18,In-Store,Debit Card,Completed,M0018,0,0.0
O003419,C01067,S005,2024-12-26,Online,Debit Card,Completed,M0024,4,4.0
O003420,C00656,S002,2024-03-10,Mobile App,PayPal,Completed,M0006,3,5.0
O003421,C01302,S010,2024-03-29,In-Store,PayPal,Completed,M0006,0,0.0
O003422,C01343,S008,2024-04-02,Online,Credit Card,Completed,,3,4.0
O003423,C00174,S006,2024-02-02,Online,Credit Card,Completed,M0001,2,5.0
O003424,C01783,S003,2024-11-03,Mobile App,Credit Card,Completed,M0020,2,3.0
O003425,C00685,S004,2025-03-08,Mobile App,PayPal,Completed,,3,3.0
O003426,C01065,S001,2024-11-29,In-Store,PayPal,Completed,M0023,0,0.0
O003427,C00409,S003,2024-11-15,Online,Credit Card,Completed,,4,4.0
O003428,C01586,S004,2024-12-25,Mobile App,Credit Card,Returned,,4,4.0
O003429,C01347,S002,2024-07-18,Online,PayPal,Completed,M0016,4,4.0
O003430,C00180,S006,2024-07-29,Online,Debit Card,Completed,,3,3.0
O003431,C00854,S008,2024-07-06,Online,Credit Card,Completed,,3,3.0
O003432,C01183,S006,2025-01-11,Mobile App,Debit Card,Completed,M0027,4,4.0
O003433,C00037,S010,2024-04-15,In-Store,Credit Card,Completed,M0008,0,0.0
O003434,C00406,S003,2024-01-10,Online,Credit Card,Completed,,5,5.0
O003435,C00539,S009,2024-11-23,In-Store,Credit Card,Returned,M0023,0,0.0
O003436,C00376,S004,2025-06-02,In-Store,Credit Card,Completed,,0,0.0
O003437,C00256,S006,2024-11-28,In-Store,Credit Card,Cancelled,,0,
O003438,C00278,S004,2025-03-02,Mobile App,Gift Card,Completed,,2,4.0
O003439,C00249,S004,2024-12-22,In-Store,Credit Card,Completed,M0024,0,0.0
O003440,C00693,S002,2024-10-09,Online,Debit Card,Completed,M0020,3,3.0
O003441,C01041,S010,2025-01-15,In-Store,Credit Card,Completed,,0,0.0
O003442,C01392,S002,2025-03-26,Online,Credit Card,Completed,,2,2.0
O003443,C00125,S002,2024-05-21,Mobile App,PayPal,Completed,,3,6.0
O003444,C01336,S002,2024-07-16,In-Store,PayPal,Completed,,0,0.0
O003445,C00212,S008,2024-05-21,In-Store,Credit Card,Completed,M0010,0,0.0
O003446,C00472,S010,2024-09-13,Mobile App,Credit Card,Completed,M0019,2,3.0
O003447,C00749,S004,2025-04-30,Online,Credit Card,Completed,,3,6.0
O003448,C01439,S004,2024-07-21,Online,PayPal,Completed,,3,3.0
O003449,C00500,S010,2024-08-04,Mobile App,Debit Card,Completed,,2,3.0
O003450,C00811,S010,2025-04-16,Online,Credit Card,Completed,M0031,3,5.0
O003451,C01736,S003,2024-10-20,Online,Debit Card,Completed,M0021,4,8.0
O003452,C00889,S005,2024-10-31,In-Store,PayPal,Completed,,0,0.0
O003453,C01205,S004,2025-04-16,Online,Credit Card,Completed,M0031,3,3.0
O003454,C01413,S007,2024-10-05,Online,Credit Card,Cancelled,,3,
O003455,C01666,S010,2024-12-25,Mobile App,Credit Card,Completed,,2,2.0
O003456,C01657,S007,2024-03-01,In-Store,Credit Card,Completed,,0,0.0
O003457,C01211,S006,2024-04-25,Mobile App,Credit Card,Completed,M0009,2,2.0
O003458,C01763,S007,2024-08-18,Mobile App,Credit Card,Returned,M0018,5,5.0
O003459,C01698,S007,2024-10-08,Online,Gift Card,Completed,M0020,2,3.0
O003460,C01648,S008,2025-06-14,Mobile App,Credit Card,Completed,,4,4.0
O003461,C01492,S001,2025-06-16,Mobile App,Debit Card,Completed,M0034,4,4.0
O003462,C01481,S003,2025-04-11,Online,Debit Card,Completed,M0031,4,4.0
O003463,C01158,S003,2024-07-06,Mobile App,PayPal,Completed,,3,4.0
O003464,C01722,S005,2025-06-13,Online,Credit Card,Completed,,3,3.0
O003465,C00175,S010,2024-12-28,Mobile App,Credit Card,Completed,,2,2.0
O003466,C01285,S007,2024-08-13,Mobile App,Credit Card,Completed,,2,3.0
O003467,C00317,S010,2025-01-03,Online,Debit Card,Returned,M0024,3,4.0
O003468,C01001,S006,2024-01-12,In-Store,Credit Card,Completed,,0,0.0
O003469,C00824,S004,2024-04-06,Online,Credit Card,Completed,M0008,3,4.0
O003470,C00870,S006,2025-03-29,Online,Debit Card,Completed,M0030,4,5.0
O003471,C00931,S007,2024-12-12,Online,Credit Card,Completed,M0025,4,4.0
O003472,C00887,S004,2024-07-30,Mobile App,Credit Card,Completed,M0016,3,5.0
O003473,C00269,S008,2024-10-11,In-Store,Debit Card,Completed,M0020,0,0.0
O003474,C00470,S005,2025-05-12,In-Store,PayPal,Completed,M0033,0,0.0
O003475,C00224,S003,2024-12-07,In-Store,Credit Card,Cancelled,,0,
O003476,C01276,S002,2024-08-16,Online,Credit Card,Completed,,2,3.0
O003477,C01088,S001,2024-03-22,In-Store,Debit Card,Completed,M0005,0,0.0
O003478,C00975,S004,2024-06-26,Online,Credit Card,Completed,,3,4.0
O003479,C00907,S002,2025-06-20,Online,Credit Card,Completed,M0035,4,4.0
O003480,C00830,S003,2024-09-04,In-Store,PayPal,Completed,M0019,0,0.0
O003481,C01488,S001,2024-09-24,Mobile App,PayPal,Cancelled,,3,
O003482,C01148,S006,2024-10-10,In-Store,Debit Card,Completed,,0,0.0
O003483,C01606,S004,2025-04-30,Online,Credit Card,Completed,,4,4.0
O003484,C00238,S005,2024-11-26,Mobile App,Debit Card,Completed,,4,4.0
O003485,C00075,S008,2024-12-30,Online,Credit Card,Completed,,3,6.0
O003486,C01466,S004,2024-08-11,Online,Credit Card,Completed,M0018,3,3.0
O003487,C00500,S006,2024-01-21,Mobile App,Credit Card,Completed,,2,5.0
O003488,C01546,S003,2025-05-27,Online,Credit Card,Completed,M0032,3,3.0
O003489,C00268,S008,2025-06-06,Online,Credit Card,Completed,,4,5.0
O003490,C01511,S003,2025-06-06,Online,Credit Card,Completed,,3,3.0
O003491,C00987,S007,2025-06-03,Online,Credit Card,Completed,,3,6.0
O003492,C01624,S007,2025-03-21,Online,Debit Card,Completed,M0030,3,3.0
O003493,C01074,S003,2024-12-27,In-Store,Gift Card,Completed,M0024,0,0.0
O003494,C01679,S003,2025-04-07,Mobile App,Credit Card,Completed,,3,3.0
O003495,C01083,S010,2024-11-25,In-Store,Debit Card,Returned,,0,0.0
O003496,C01478,S010,2024-03-30,Online,Credit Card,Completed,M0007,5,5.0
O003497,C00723,S008,2024-08-12,Mobile App,Gift Card,Completed,M0018,3,3.0
O003498,C01096,S003,2025-06-17,Mobile App,Credit Card,Returned,,2,4.0
O003499,C01780,S002,2024-07-24,Online,Debit Card,Completed,M0017,4,6.0
O003500,C01775,S005,2025-04-20,In-Store,Gift Card,Returned,,0,0.0
O003501,C00190,S007,2024-03-06,Online,PayPal,Completed,,5,6.0
O003502,C00996,S008,2024-07-15,In-Store,Gift Card,Completed,,0,0.0
O003503,C01586,S001,2024-07-24,Mobile App,Credit Card,Completed,M0016,3,4.0
O003504,C01741,S002,2024-02-06,Mobile App,Credit Card,Cancelled,,3,
O003505,C00566,S007,2024-03-21,In-Store,Credit Card,Completed,M0006,0,0.0
O003506,C00993,S009,2024-05-03,Online,Gift Card,Completed,,2,3.0
O003507,C00736,S003,2025-04-03,Online,Credit Card,Returned,,3,6.0
O003508,C00156,S008,2024-02-15,Online,Credit Card,Completed,,3,3.0
O003509,C01587,S010,2024-06-28,In-Store,Debit Card,Completed,,0,0.0
O003510,C01777,S003,2024-01-08,Mobile App,Credit Card,Completed,,3,3.0
O003511,C00673,S004,2024-12-31,Online,Credit Card,Completed,,4,7.0
O003512,C01665,S002,2024-12-02,In-Store,Credit Card,Completed,,0,0.0
O003513,C01109,S009,2024-12-12,Online,Debit Card,Completed,M0026,4,6.0
O003514,C00069,S005,2024-08-04,Mobile App,Credit Card,Completed,,2,2.0
O003515,C01409,S005,2024-05-12,Mobile App,Credit Card,Completed,,3,3.0
O003516,C00373,S004,2025-01-17,Mobile App,PayPal,Returned,,4,4.0
O003517,C00055,S005,2025-03-18,Online,Debit Card,Returned,M0030,3,5.0
O003518,C00085,S001,2024-04-01,Online,Credit Card,Completed,,2,2.0
O003519,C00941,S010,2024-10-03,Online,Debit Card,Completed,M0022,3,3.0
O003520,C00841,S010,2024-06-04,In-Store,Debit Card,Completed,,0,0.0
O003521,C00592,S006,2024-04-19,Online,Debit Card,Completed,M0009,4,4.0
O003522,C00732,S004,2025-01-27,Mobile App,Credit Card,Completed,,3,3.0
O003523,C00622,S004,2024-11-02,Mobile App,Credit Card,Completed,,4,4.0
O003524,C01789,S005,2024-05-17,Online,Credit Card,Completed,M0011,4,4.0
O003525,C01009,S001,2024-07-04,Online,Credit Card,Completed,,2,2.0
O003526,C00317,S004,2025-06-14,In-Store,Credit Card,Completed,,0,0.0
O003527,C01188,S010,2025-04-09,Online,PayPal,Completed,M0031,4,5.0
O003528,C01639,S003,2025-04-27,Online,Credit Card,Completed,,3,3.0
O003529,C00625,S005,2024-09-17,In-Store,Debit Card,Completed,,0,0.0
O003530,C00252,S010,2024-12-04,Mobile App,PayPal,Completed,,5,5.0
O003531,C00152,S005,2024-08-05,Mobile App,PayPal,Completed,,4,4.0
O003532,C01360,S008,2024-02-25,Online,Credit Card,Completed,,5,6.0
O003533,C00910,S001,2024-08-17,Mobile App,Debit Card,Completed,,3,3.0
O003534,C01392,S003,2024-11-23,In-Store,Gift Card,Completed,M0023,0,0.0
O003535,C01787,S005,2024-06-23,Online,Debit Card,Completed,M0015,2,2.0
O003536,C00866,S003,2025-04-09,In-Store,PayPal,Cancelled,M0031,0,
O003537,C00600,S006,2024-04-08,Mobile App,Debit Card,Completed,,3,3.0
O003538,C01007,S010,2024-07-31,Online,Credit Card,Completed,M0016,2,2.0
O003539,C00971,S003,2024-03-24,Online,Credit Card,Completed,M0005,2,4.0
O003540,C01005,S006,2024-08-19,In-Store,PayPal,Completed,,0,0.0
O003541,C01124,S008,2024-01-29,Online,PayPal,Completed,M0001,2,2.0
O003542,C01144,S004,2024-06-15,Mobile App,Credit Card,Completed,M0015,4,4.0
O003543,C01409,S008,2024-08-17,In-Store,Credit Card,Cancelled,M0018,0,
O003544,C00303,S007,2024-09-28,Mobile App,Credit Card,Completed,,4,4.0
O003545,C01740,S004,2024-11-03,Online,PayPal,Completed,,2,2.0
O003546,C01173,S003,2024-06-17,Mobile App,Credit Card,Completed,,2,2.0
O003547,C01225,S005,2024-10-24,Online,Credit Card,Completed,M0021,2,2.0
O003548,C01027,S005,2024-10-16,Online,PayPal,Completed,,3,3.0
O003549,C00400,S007,2024-07-07,Mobile App,Credit Card,Completed,M0017,2,2.0
O003550,C00068,S001,2025-03-29,In-Store,Debit Card,Completed,M0030,0,0.0
O003551,C00154,S009,2024-11-04,Online,Credit Card,Returned,M0021,4,4.0
O003552,C01015,S002,2024-07-14,Online,Credit Card,Completed,,2,2.0
O003553,C01518,S009,2025-06-05,Online,Credit Card,Returned,,2,2.0
O003554,C00182,S009,2025-04-07,Mobile App,Credit Card,Completed,,3,3.0
O003555,C00525,S003,2025-06-22,Mobile App,Credit Card,Completed,,4,5.0
O003556,C00189,S007,2024-12-29,Online,Credit Card,Completed,,4,4.0
O003557,C00020,S003,2024-08-06,Online,Debit Card,Completed,,3,4.0
O003558,C00851,S008,2024-06-19,Online,Debit Card,Completed,M0015,5,5.0
O003559,C01307,S008,2024-12-19,In-Store,Debit Card,Completed,,0,0.0
O003560,C00898,S003,2025-06-21,Online,Credit Card,Completed,,2,2.0
O003561,C00010,S005,2024-12-05,Online,PayPal,Completed,,2,2.0
O003562,C00700,S007,2025-04-28,In-Store,Credit Card,Completed,,0,0.0
O003563,C01555,S001,2024-07-13,Mobile App,Debit Card,Completed,M0016,3,4.0
O003564,C00655,S003,2024-08-20,In-Store,Credit Card,Completed,,0,0.0
O003565,C01639,S001,2025-05-13,Mobile App,Credit Card,Completed,M0032,3,6.0
O003566,C01327,S002,2025-02-12,Mobile App,Credit Card,Completed,,4,6.0
O003567,C00241,S007,2025-06-22,In-Store,Credit Card,Completed,,0,0.0
O003568,C00152,S007,2025-02-24,Online,Credit Card,Completed,M0028,3,4.0
O003569,C00784,S003,2024-09-11,In-Store,Credit Card,Completed,M0019,0,0.0
O003570,C01361,S006,2024-10-29,Online,Gift Card,Completed,,3,3.0
O003571,C00188,S006,2025-05-10,Online,Debit Card,Completed,M0033,4,4.0
O003572,C00464,S002,2024-11-07,In-Store,PayPal,Completed,,0,0.0
O003573,C00722,S009,2024-06-07,Mobile App,Debit Card,Completed,M0014,2,5.0
O003574,C01201,S008,2024-09-03,Online,Credit Card,Completed,M0019,3,3.0
O003575,C00900,S002,2024-10-20,In-Store,Debit Card,Completed,,0,0.0
O003576,C00706,S004,2024-03-08,Online,Debit Card,Completed,M0006,3,3.0
O003577,C01201,S009,2025-02-02,Online,Debit Card,Completed,,3,4.0
O003578,C00881,S004,2024-03-15,In-Store,Credit Card,Completed,M0007,0,0.0
O003579,C00415,S007,2024-08-19,In-Store,Credit Card,Completed,,0,0.0
O003580,C00578,S005,2025-03-15,In-Store,Credit Card,Completed,,0,0.0
O003581,C00310,S010,2024-09-22,Mobile App,Credit Card,Completed,,2,2.0
O003582,C01026,S006,2025-04-05,Online,Credit Card,Completed,,3,3.0
O003583,C00317,S001,2024-07-19,Online,PayPal,Completed,,3,3.0
O003584,C01533,S004,2025-06-10,In-Store,Credit Card,Completed,,0,0.0
O003585,C01020,S005,2024-05-13,Online,Debit Card,Completed,M0009,3,3.0
O003586,C01596,S006,2024-01-28,Mobile App,Credit Card,Completed,M0001,4,4.0
O003587,C00368,S006,2025-04-23,Online,Debit Card,Completed,,2,2.0
O003588,C00555,S005,2025-02-08,In-Store,Credit Card,Returned,,0,0.0
O003589,C00605,S003,2024-05-26,Online,Credit Card,Completed,,4,4.0
